,AGE,INCOME,TRAVTIME,BLUEBOOK,CAR_AGE,YOJ,TGT_CLAIM_FLAG
2202,40.0,65759.0,53,12080.0,1.0,13.0,1
2203,33.0,57872.477795193314,32,5430.0,9.0,10.452978056426332,1
2204,33.0,25037.0,31,14280.0,8.0,4.0,0
2205,36.0,57148.0,57,28170.0,10.0,9.0,0
2206,36.0,39786.0,5,15960.0,1.0,11.0,1
2207,51.0,60776.0,25,16640.0,15.0,13.0,0
2208,50.0,53567.0,15,11860.0,8.0,11.0,0
2209,55.0,17049.0,28,8740.0,5.0,14.0,1
2210,36.0,15358.0,16,24480.0,1.0,12.0,0
2211,47.0,61365.0,6,26140.0,1.0,9.0,0
2212,52.0,90250.0,44,15730.0,1.0,13.0,0
2213,46.0,2633.0,45,12720.0,3.0,7.0,0
2214,34.0,62708.0,48,18000.0,1.0,11.0,1
2215,48.0,102861.0,43,19220.0,17.0,8.0,0
2216,57.0,70532.0,33,14250.0,13.0,16.0,0
2217,45.0,53420.0,65,24910.0,9.0,8.0,0
2218,63.0,73121.0,14,20840.0,17.0,19.0,1
2219,66.0,78187.0,45,14200.0,10.0,13.0,0
2220,54.0,92261.0,55,12620.0,8.0,15.0,0
2221,52.0,47042.0,15,18070.0,9.0,15.0,1
2222,47.0,68244.0,19,18930.0,1.0,10.0,0
2223,42.0,88995.0,45,25830.0,10.0,13.0,1
2224,50.0,72745.0,47,17590.0,5.0,6.0,0
2225,40.0,72242.0,14,17580.0,10.0,13.0,0
2226,43.0,119341.0,35,1500.0,15.0,10.0,1
2227,40.0,79991.0,29,28270.0,10.0,15.0,0
2228,45.0,31497.0,5,17120.0,3.0,15.0,0
2229,37.0,57872.477795193314,29,29330.0,1.0,10.452978056426332,1
2230,49.0,137420.0,73,20140.0,13.0,12.0,0
2231,44.0,73528.0,43,13250.0,11.0,13.0,0
2232,33.0,83664.0,54,21100.0,8.0,10.0,1
2233,43.0,30708.0,41,18550.0,9.0,14.0,0
2234,51.0,71267.0,39,33370.0,5.0,14.0,0
2235,39.0,10315.0,33,16570.0,1.0,13.0,0
2236,34.0,69318.0,36,17700.0,5.0,13.0,0
2237,34.0,71328.0,32,21320.0,15.0,10.0,0
2238,59.0,210115.0,30,28560.0,14.0,13.0,0
2239,54.0,127589.0,58,20810.0,15.0,11.0,1
2240,51.0,30764.0,24,8430.0,16.0,13.0,0
2241,39.0,57872.477795193314,39,6580.0,1.0,10.452978056426332,1
2242,58.0,141386.0,51,23530.0,19.0,11.0,0
2243,35.0,58941.0,61,13510.0,5.0,8.0,0
2244,42.0,110128.0,33,37670.0,14.0,12.0,1
2245,41.0,153270.0,12,20930.0,6.0,13.0,0
2246,52.0,109493.0,26,27790.0,14.0,6.0,0
2247,34.0,33865.0,17,16350.0,1.0,5.0,0
2248,41.0,34304.0,57,9030.0,1.0,5.0,0
2249,51.0,101859.0,48,13390.0,17.0,12.0,1
2250,55.0,33519.0,61,14760.0,5.0,13.0,1
2251,42.0,24177.0,42,21200.0,1.0,12.0,1
2252,41.0,57872.477795193314,55,5600.0,14.0,10.452978056426332,0
2253,46.0,33635.0,55,26790.0,8.0,12.0,1
2254,45.0,128654.0,41,7580.0,14.0,12.0,0
2255,53.0,113918.0,37,6800.0,19.0,12.0,0
2256,36.0,30033.0,32,16310.0,12.0,16.0,1
2257,51.0,101534.0,28,32910.0,19.0,14.0,0
2258,37.0,57872.477795193314,59,16590.0,7.0,10.452978056426332,0
2259,61.0,42089.0,35,11810.0,7.0,13.0,0
2260,49.0,29844.0,47,19080.0,8.0,8.0,0
2261,55.0,42304.0,24,31210.0,1.0,11.0,1
2262,34.0,133937.0,26,18290.0,8.0,15.0,0
2263,29.0,57872.477795193314,38,20570.0,9.0,10.452978056426332,1
2264,43.0,58112.0,34,15050.0,11.0,7.0,0
2265,36.0,40570.0,30,1500.0,1.0,6.0,1
2266,42.0,96752.0,22,13860.0,13.0,15.0,1
2267,41.0,14226.0,37,7020.0,14.0,15.0,0
2268,55.0,95473.0,22,35340.0,10.0,4.0,0
2269,48.0,27700.0,35,15070.0,7.0,12.0,0
2270,57.0,39953.0,43,22780.0,1.0,19.0,0
2271,53.0,33303.0,48,29770.0,1.0,14.0,0
2272,38.0,181453.0,63,23450.0,14.0,11.0,0
2273,42.0,134520.0,36,5700.0,12.0,10.0,1
2274,38.0,18348.0,18,7130.0,1.0,16.0,0
2275,56.0,57872.477795193314,60,20680.0,13.0,10.452978056426332,0
2276,44.0,41390.0,27,7710.0,11.0,11.0,0
2277,56.0,75265.0,7,14630.0,10.0,11.0,0
2278,34.0,105690.0,38,15180.0,9.0,11.0,0
2279,47.0,40764.0,16,11400.0,14.0,9.0,0
2280,64.0,96238.0,40,13130.0,1.0,10.0,0
2281,40.0,104996.0,5,16000.0,6.0,10.0,0
2282,35.0,43196.0,22,16430.0,15.0,15.0,0
2283,17.0,40015.0,50,23400.0,1.0,6.0,1
2284,49.0,13394.0,37,21190.0,5.0,9.0,1
2285,36.0,102147.0,28,15310.0,7.0,14.0,1
2286,43.0,96399.0,51,14920.0,12.0,9.0,1
2287,53.0,203641.0,40,31820.0,7.0,9.0,0
2288,31.0,67842.0,49,4600.0,1.0,8.0,1
2289,55.0,63376.0,25,20390.0,14.0,12.0,0
2290,48.0,120483.0,60,14110.0,12.0,13.0,0
2291,45.0,72738.0,52,15420.0,1.0,12.0,1
2292,47.0,65802.0,31,6200.0,1.0,13.0,1
2293,50.0,61082.0,48,13520.0,7.0,13.0,0
2294,55.0,30841.0,42,8310.0,10.0,11.0,0
2295,46.0,52411.0,14,11340.0,8.0,14.0,0
2296,38.0,52506.0,56,41570.0,10.0,8.0,1
2297,34.0,79549.0,35,11310.0,14.0,10.0,0
2298,46.0,74181.0,33,24340.0,6.0,9.0,0
2299,50.0,43543.0,49,15890.0,5.0,15.0,1
2300,35.0,67702.0,11,11770.0,9.0,12.0,0
2301,48.0,29626.0,34,30490.0,11.0,13.0,0
2302,48.0,57872.477795193314,23,33540.0,1.0,10.452978056426332,0
2303,58.0,71529.0,5,1500.0,18.0,13.0,0
2304,32.0,14937.0,40,6190.0,6.0,15.0,0
2305,51.0,16052.0,43,6600.0,1.0,12.0,1
2306,35.0,141632.0,36,2950.0,17.0,9.0,0
2307,41.0,55867.0,20,11190.0,14.0,10.0,0
2308,42.0,50644.0,26,29970.0,17.0,10.0,0
2309,49.0,39484.0,23,12660.0,8.0,9.0,0
2310,56.0,64124.0,19,22950.0,17.0,11.0,0
2311,81.0,109275.0,39,22030.0,6.0,23.0,0
2312,34.0,91832.0,37,24910.0,5.0,12.0,1
2313,36.0,134361.0,27,18540.0,7.0,9.0,0
2314,32.0,57872.477795193314,31,10740.0,1.0,10.452978056426332,0
2315,37.0,76100.0,32,19860.0,5.0,9.0,0
2316,36.0,82109.0,18,13310.0,14.0,8.0,0
2317,50.0,73277.0,41,7230.0,9.0,14.0,1
2318,45.0,40730.0,45,1500.0,4.0,7.0,0
2319,41.0,53940.0,32,24510.0,1.0,14.0,1
2320,40.0,126679.0,16,14420.0,1.0,9.0,0
2321,40.0,49182.0,28,10420.0,13.0,9.0,1
2322,42.0,90409.0,42,16270.0,11.0,12.0,0
2323,49.0,94062.0,15,35690.0,11.0,9.0,0
2324,35.0,81125.0,35,25900.0,1.0,12.0,0
2325,41.0,104088.0,23,31920.0,3.0,13.0,0
2326,41.0,57371.0,69,28600.0,7.0,13.0,1
2327,56.0,36935.0,12,28580.0,7.0,12.0,0
2328,46.0,35564.0,27,19750.0,7.0,10.0,0
2329,37.0,24933.0,29,14380.0,1.0,11.0,0
2330,39.0,2947.0,24,5690.0,1.0,17.0,0
2331,42.0,3374.0,74,21660.0,1.0,5.0,0
2332,31.0,69201.0,8,11550.0,1.0,15.0,0
2333,37.0,35377.0,47,9990.0,7.0,12.0,0
2334,42.0,49264.0,5,37750.0,1.0,11.0,0
2335,34.0,87295.0,46,32190.0,1.0,12.0,0
2336,31.0,22654.0,38,23250.0,6.0,12.0,1
2337,40.0,107499.0,19,17470.0,7.0,14.0,0
2338,51.0,65678.0,57,6600.0,1.0,10.0,1
2339,34.0,57872.477795193314,17,20990.0,5.0,10.452978056426332,0
2340,34.0,57872.477795193314,25,19800.0,9.0,10.452978056426332,0
2341,37.0,40868.0,40,9620.0,8.0,11.0,1
2342,37.0,61790.0,32,21460.0,7.0,7.0,1
2343,47.0,116008.0,36,6200.0,15.0,13.0,0
2344,46.0,108636.0,45,30750.0,17.0,12.0,0
2345,48.0,134640.0,38,10000.0,23.0,15.0,1
2346,33.0,57872.477795193314,6,18390.0,8.0,10.452978056426332,0
2347,42.0,51409.0,23,22270.0,15.0,15.0,0
2348,38.0,21073.0,34,17570.0,1.0,6.0,0
2349,30.0,57872.477795193314,55,4500.0,8.0,10.452978056426332,1
2350,48.0,2229.0,21,21930.0,1.0,9.0,0
2351,37.0,113153.0,45,38340.0,9.0,7.0,0
2352,43.0,57170.0,41,11520.0,1.0,7.0,0
2353,43.0,96011.0,39,22070.0,4.0,11.0,1
2354,40.0,88413.0,26,15410.0,1.0,12.0,0
2355,57.0,94890.0,17,18170.0,12.0,15.0,0
2356,52.0,73574.0,13,27520.0,1.0,7.0,1
2357,38.0,46061.0,39,18910.0,9.0,13.0,1
2358,53.0,142206.0,34,21720.0,9.0,10.0,0
2359,49.0,34628.0,43,20310.0,1.0,14.0,0
2360,26.0,180627.0,37,27870.0,10.0,11.0,0
2361,45.0,57872.477795193314,23,7640.0,1.0,10.452978056426332,1
2362,54.0,48078.0,40,18290.0,8.0,16.0,0
2363,29.0,74202.0,41,19300.0,13.0,10.0,1
2364,31.0,40851.0,32,8690.0,1.0,13.0,0
2365,47.0,40495.0,5,10250.0,4.0,15.0,0
2366,36.0,57872.477795193314,47,5100.0,8.0,10.452978056426332,1
2367,42.0,58489.0,9,11550.0,12.0,10.0,1
2368,53.0,138550.0,24,20660.0,14.0,14.0,0
2369,37.0,15035.0,21,10340.0,4.0,12.0,0
2370,53.0,189052.0,31,12550.0,1.0,12.0,1
2371,52.0,23196.0,68,15820.0,1.0,11.0,0
2372,49.0,62786.0,56,19510.0,5.0,15.0,0
2373,27.0,60214.0,20,13330.0,10.0,10.0,0
2374,45.0,78103.0,53,6010.0,6.0,12.0,0
2375,51.0,33957.0,36,14910.0,17.0,8.0,0
2376,33.0,23953.0,39,10650.0,8.0,10.0,1
2377,44.0,92898.0,35,14130.0,9.0,12.0,0
2378,45.0,77183.0,34,17440.0,12.0,15.0,0
2379,50.0,67782.0,44,19390.0,6.0,12.0,0
2380,46.0,23783.0,40,11010.0,8.0,12.0,0
2381,38.0,34984.0,32,22400.0,4.0,7.0,0
2382,38.0,30433.0,21,12560.0,1.0,16.0,0
2383,31.0,56782.0,29,10280.0,1.0,10.0,0
2384,33.0,57872.477795193314,16,4800.0,1.0,10.452978056426332,1
2385,52.0,106218.0,47,12120.0,12.0,14.0,0
2386,38.0,39005.0,45,9200.0,1.0,13.0,1
2387,48.0,58716.0,64,12170.0,11.0,10.0,0
2388,31.0,16715.0,32,6190.0,1.0,10.0,1
2389,49.0,106161.0,31,18020.0,16.0,12.0,1
2390,38.0,25570.0,49,13200.0,1.0,14.0,1
2391,57.0,77631.0,44,26180.0,1.0,11.0,1
2392,40.0,86091.0,30,14110.0,1.0,8.0,0
2393,40.0,67700.0,16,12270.0,1.0,11.0,1
2394,48.0,36225.0,23,9920.0,12.0,11.0,0
2395,45.0,54667.0,14,13570.0,13.0,12.0,0
2396,33.0,112762.0,29,33490.0,8.0,14.0,0
2397,40.0,16641.0,32,22930.0,10.0,16.0,1
2398,65.0,85894.0,37,23990.0,19.0,10.0,0
2399,54.0,97382.0,48,23510.0,15.0,14.0,0
2400,53.0,45432.0,39,8020.0,16.0,12.0,0
2401,47.0,42303.0,29,10430.0,1.0,11.0,0
2402,38.0,48021.0,13,17090.0,1.0,14.0,0
2403,38.0,27370.0,14,22880.0,9.0,12.0,1
2404,46.0,36026.0,26,9700.0,13.0,15.0,0
2405,33.0,57872.477795193314,19,15990.0,6.0,10.452978056426332,1
2406,50.0,52442.0,55,19900.0,16.0,8.0,0
2407,51.0,40481.0,24,6600.0,1.0,4.0,0
2408,22.0,57872.477795193314,54,1500.0,1.0,10.452978056426332,1
2409,45.0,9159.0,49,6920.0,6.0,6.0,0
2410,49.0,26301.0,32,19780.0,12.0,14.0,0
2411,48.0,66784.0,15,14150.0,20.0,2.0,0
2412,36.0,61462.0,23,21100.0,17.0,15.0,0
2413,49.0,46507.0,32,5590.0,7.0,13.0,0
2414,48.0,43636.0,34,8910.0,14.0,9.0,0
2415,33.0,19894.0,52,6790.0,7.0,11.0,1
2416,38.0,23864.0,43,15240.0,1.0,9.0,0
2417,51.0,128221.0,71,19610.0,8.0,15.0,0
2418,48.0,83477.0,53,12050.0,17.0,13.0,0
2419,41.0,40466.0,21,5600.0,1.0,13.0,0
2420,52.0,57912.0,78,14350.0,16.0,8.0,1
2421,46.0,104206.0,27,20760.0,22.0,11.0,0
2422,53.0,25698.0,25,9370.0,1.0,12.0,1
2423,31.0,42492.0,14,8850.0,8.0,13.0,1
2424,46.0,35231.0,34,5020.0,9.0,16.0,0
2425,41.0,53358.0,30,15930.0,6.0,14.0,0
2426,53.0,74295.0,50,10330.0,9.0,15.0,0
2427,54.0,101450.0,25,17050.0,13.0,11.0,0
2428,36.0,64755.0,57,23420.0,1.0,13.0,1
2429,39.0,92139.0,11,20300.0,14.0,10.0,0
2430,31.0,14195.0,34,5480.0,1.0,5.0,1
2431,50.0,41696.0,23,24920.0,11.0,9.0,1
2432,31.0,57872.477795193314,29,21390.0,1.0,10.452978056426332,1
2433,53.0,41557.0,7,24970.0,6.0,11.0,0
2434,59.0,85596.0,53,15960.0,14.0,17.0,1
2435,55.0,39833.0,32,5480.0,1.0,12.0,1
2436,47.0,87887.0,23,6200.0,14.0,10.0,0
2437,44.0,18189.0,12,17350.0,8.0,7.0,0
2438,51.0,15732.0,45,1500.0,12.0,14.0,1
2439,50.0,40685.0,65,15360.0,5.0,13.0,1
2440,48.0,38939.0,28,31970.0,11.0,15.0,0
2441,28.0,4843.0,21,1980.0,1.0,8.0,0
2442,55.0,63376.0,25,25450.0,14.0,12.0,0
2443,43.0,61852.0,30,1500.0,1.0,15.0,0
2444,43.0,35293.0,28,9330.0,1.0,13.0,0
2445,37.0,31212.0,36,10100.0,1.0,13.0,1
2446,41.0,65185.0,12,17220.0,6.0,13.0,0
2447,36.0,20921.0,71,25280.0,1.0,11.0,0
2448,62.0,43410.0,43,15400.0,14.0,16.0,0
2449,47.0,123715.0,27,4300.0,16.0,7.0,0
2450,42.0,72710.0,67,18710.0,12.0,12.0,0
2451,47.0,30960.0,31,9300.0,4.0,11.0,0
2452,45.0,83111.0,31,23790.0,7.0,4.0,0
2453,37.0,93190.0,34,31180.0,23.0,12.0,0
2454,33.0,36354.0,26,18730.0,7.0,12.0,0
2455,47.0,68061.0,35,16580.0,13.0,11.0,0
2456,38.0,57872.477795193314,11,5300.0,1.0,10.452978056426332,0
2457,33.0,74546.0,22,12250.0,9.0,12.0,0
2458,46.0,56006.0,52,11700.0,8.0,12.0,1
2459,38.0,51620.0,50,10460.0,6.0,14.0,1
2460,55.0,35916.0,31,17290.0,5.0,13.0,1
2461,55.0,97890.0,10,25040.0,18.0,16.0,0
2462,38.0,9173.0,14,6220.0,1.0,6.0,0
2463,31.0,71738.0,93,5750.0,10.0,13.0,0
2464,30.0,88305.0,5,19710.0,20.0,11.0,0
2465,46.0,90232.0,42,15780.0,14.0,6.0,0
2466,44.0,173412.0,16,41710.0,14.0,16.0,0
2467,36.0,167971.0,33,5100.0,13.0,14.0,1
2468,43.0,61949.0,17,11990.0,10.0,12.0,0
2469,53.0,57872.477795193314,45,6800.0,24.0,10.452978056426332,0
2470,41.0,21651.0,24,25640.0,1.0,9.0,1
2471,35.0,29250.0,45,23380.0,7.0,14.0,0
2472,43.0,24382.0,31,8240.0,1.0,11.0,0
2473,49.0,98175.0,27,16220.0,15.0,12.0,0
2474,40.0,89348.0,48,18150.0,14.0,5.0,0
2475,38.0,2726.0,51,1770.0,1.0,9.0,1
2476,45.0,26237.0,26,29420.0,1.0,9.0,0
2477,39.0,51814.0,28,15170.0,15.0,9.0,0
2478,37.0,65402.0,62,11740.0,7.0,9.0,0
2479,57.0,151528.0,31,14280.0,9.0,13.0,0
2480,51.0,45771.0,61,13760.0,1.0,14.0,0
2481,49.0,43560.0,35,10760.0,7.0,13.0,0
2482,40.0,164028.0,5,14800.0,10.0,2.0,0
2483,48.0,57872.477795193314,24,19250.0,1.0,10.452978056426332,0
2484,46.0,82398.0,19,19240.0,15.0,11.0,0
2485,32.0,36179.0,12,13030.0,6.0,11.0,1
2486,36.0,130540.0,5,35990.0,9.0,12.0,0
2487,39.0,24546.0,5,3950.0,10.0,14.0,0
2488,63.0,52739.0,36,13670.0,1.0,12.0,0
2489,47.0,80431.0,22,25630.0,13.0,13.0,0
2490,46.0,125610.0,27,18660.0,13.0,14.0,0
2491,45.0,129261.0,52,20530.0,12.0,12.0,0
2492,26.0,35262.0,25,15110.0,1.0,12.0,1
2493,38.0,83304.0,10,17600.0,17.0,8.0,0
2494,48.0,57872.477795193314,45,6300.0,7.0,10.452978056426332,0
2495,55.0,133318.0,20,33470.0,13.0,11.0,0
2496,52.0,43393.0,23,21250.0,1.0,13.0,0
2497,54.0,48952.0,21,25010.0,8.0,14.0,0
2498,44.0,84015.0,45,12230.0,9.0,12.0,0
2499,39.0,33893.0,39,10650.0,1.0,6.0,0
2500,40.0,12570.0,20,12710.0,7.0,13.0,0
2501,62.0,2861.0,39,23740.0,11.0,13.0,0
2502,50.0,68801.0,27,19710.0,1.0,10.0,0
2503,55.0,117066.0,48,13210.0,15.0,8.0,0
2504,46.0,28063.0,40,15820.0,8.0,11.0,0
2505,40.0,27788.0,60,9390.0,1.0,11.0,1
2506,45.0,20637.0,44,8060.0,1.0,14.0,0
2507,39.0,85837.0,43,14460.0,11.0,12.0,0
2508,30.0,56253.0,9,6600.0,13.0,12.0,0
2509,36.0,29412.0,45,23210.0,11.0,10.0,1
2510,49.0,98175.0,27,18800.0,15.0,12.0,0
2511,45.0,103272.0,37,16330.0,16.0,13.0,0
2512,39.0,45261.0,13,12910.0,1.0,14.0,0
2513,53.0,114746.0,13,12970.0,15.0,13.0,0
2514,37.0,22632.0,56,19970.0,7.0,11.0,1
2515,38.0,57872.477795193314,24,5920.0,6.0,10.452978056426332,1
2516,47.0,26295.0,32,22260.0,8.0,6.0,0
2517,50.0,34101.0,15,12580.0,4.0,13.0,1
2518,53.0,18635.0,14,14970.0,1.0,14.0,0
2519,31.0,92817.0,26,10780.0,18.0,12.0,0
2520,33.0,40990.0,22,8900.0,1.0,12.0,1
2521,43.0,2346.0,25,24500.0,7.0,12.0,0
2522,35.0,4457.0,18,1500.0,1.0,12.0,1
2523,49.0,45962.0,29,11000.0,22.0,11.0,0
2524,61.0,52894.0,37,11250.0,6.0,15.0,1
2525,43.0,99455.0,45,15750.0,7.0,16.0,1
2526,49.0,195.0,54,7300.0,16.0,12.0,0
2527,29.0,25294.0,31,6930.0,10.0,13.0,1
2528,56.0,35735.0,21,13760.0,5.0,14.0,1
2529,53.0,55770.0,44,12380.0,12.0,14.0,0
2530,51.0,4431.0,48,27390.0,14.0,12.0,0
2531,45.0,92626.0,35,31340.0,16.0,14.0,0
2532,43.0,57872.477795193314,50,5800.0,8.0,10.452978056426332,0
2533,58.0,57872.477795193314,40,1500.0,10.0,10.452978056426332,1
2534,45.0,36630.0,34,24280.0,11.0,14.0,0
2535,52.0,72500.0,5,7270.0,1.0,16.0,0
2536,42.0,65079.0,69,18600.0,5.0,9.0,0
2537,44.0,34408.0,34,13460.0,5.0,9.0,1
2538,48.0,61434.0,35,19950.0,1.0,11.0,0
2539,45.0,108309.0,29,17450.0,8.0,14.0,1
2540,41.0,87333.0,35,18240.0,1.0,13.0,1
2541,36.0,37452.0,30,7840.0,7.0,10.0,0
2542,44.0,23683.0,88,8270.0,1.0,14.0,0
2543,61.0,62378.0,70,15570.0,1.0,14.0,1
2544,30.0,26315.0,56,7130.0,1.0,12.0,1
2545,48.0,57529.0,82,14120.0,11.0,12.0,0
2546,41.0,11124.0,22,17570.0,1.0,13.0,0
2547,42.0,130454.0,27,28370.0,15.0,11.0,0
2548,43.0,203511.0,5,36000.0,1.0,11.0,0
2549,50.0,109639.0,44,17460.0,20.0,12.0,0
2550,34.0,13343.0,46,1500.0,9.0,11.0,0
2551,40.0,74053.0,44,7200.0,14.0,8.0,0
2552,32.0,27585.0,33,16700.0,8.0,17.0,0
2553,39.0,82791.0,5,20800.0,9.0,9.0,1
2554,66.0,49077.0,24,18140.0,15.0,10.0,0
2555,51.0,29138.0,16,6390.0,17.0,16.0,0
2556,31.0,115308.0,39,26980.0,3.0,10.0,1
2557,44.0,69639.0,14,5910.0,1.0,14.0,0
2558,22.0,12825.0,28,9610.0,1.0,11.0,1
2559,57.0,43288.0,71,11530.0,9.0,8.0,1
2560,53.0,28535.0,90,9650.0,5.0,14.0,0
2561,41.0,57872.477795193314,56,10550.0,10.0,10.452978056426332,0
2562,49.0,65659.0,24,23780.0,13.0,11.0,1
2563,49.0,45366.0,32,35510.0,10.0,10.0,0
2564,47.0,32992.0,28,9860.0,7.0,12.0,0
2565,32.0,42139.0,50,22000.0,7.0,11.0,1
2566,40.0,43489.0,44,5850.0,8.0,12.0,1
2567,45.0,57627.0,24,6000.0,1.0,10.0,1
2568,56.0,59152.0,49,16150.0,1.0,13.0,0
2569,48.0,78940.0,44,19510.0,19.0,11.0,0
2570,40.0,42745.0,25,19670.0,6.0,9.0,0
2571,36.0,32666.0,48,8370.0,1.0,10.0,0
2572,54.0,57706.0,42,13240.0,15.0,5.0,0
2573,34.0,83792.0,21,13280.0,14.0,10.0,0
2574,41.0,173572.0,34,24180.0,25.0,15.0,1
2575,56.0,72381.0,24,28780.0,1.0,15.0,0
2576,44.0,31728.0,28,9070.0,1.0,15.0,1
2577,30.0,67793.0,35,10730.0,14.0,13.0,1
2578,32.0,100057.0,45,11250.0,1.0,6.0,0
2579,46.0,116602.0,42,6100.0,13.0,9.0,0
2580,63.0,18213.0,49,18540.0,1.0,13.0,0
2581,67.0,104421.0,38,18640.0,12.0,13.0,0
2582,43.0,25713.0,31,12470.0,1.0,8.0,0
2583,44.0,57872.477795193314,17,9620.0,7.0,10.452978056426332,0
2584,36.0,103076.0,11,21980.0,10.0,5.0,0
2585,46.0,27703.0,12,20660.0,11.0,11.0,0
2586,48.0,54691.0,21,14520.0,13.0,14.0,0
2587,54.0,193786.0,47,46610.0,15.0,10.0,0
2588,55.0,70093.0,60,8510.0,3.0,13.0,0
2589,42.0,84250.0,30,14130.0,1.0,14.0,0
2590,73.0,164088.0,38,8800.0,20.0,14.0,1
2591,31.0,33470.0,54,4850.0,1.0,13.0,1
2592,49.0,36306.0,39,10030.0,7.0,9.0,0
2593,55.0,98980.0,36,22460.0,18.0,14.0,0
2594,37.0,3081.0,43,1500.0,1.0,11.0,1
2595,39.0,85127.0,45,23610.0,1.0,14.0,0
2596,35.0,32655.0,43,8270.0,1.0,10.0,0
2597,35.0,57872.477795193314,50,5000.0,9.0,10.452978056426332,1
2598,57.0,92674.0,37,10770.0,19.0,13.0,0
2599,59.0,79178.0,87,16620.0,1.0,18.0,0
2600,47.0,50282.0,29,10730.0,7.0,11.0,0
2601,60.0,52146.0,24,12710.0,19.0,15.0,0
2602,43.0,37898.0,55,9590.0,1.0,14.0,0
2603,33.0,46867.0,12,9490.0,15.0,9.0,0
2604,46.0,91319.0,47,28460.0,6.0,12.0,0
2605,36.0,16034.0,42,7940.0,1.0,5.0,1
2606,43.0,129376.0,23,14440.0,18.0,16.0,0
2607,35.0,26372.0,54,6870.0,1.0,12.0,0
2608,37.0,49340.0,31,5300.0,1.0,12.0,0
2609,41.0,64928.0,34,20590.0,10.0,9.0,0
2610,54.0,63442.0,33,23220.0,16.0,11.0,0
2611,49.0,86847.0,33,16320.0,6.0,7.0,0
2612,54.0,57872.477795193314,40,6900.0,1.0,10.452978056426332,1
2613,42.0,57872.477795193314,47,5800.0,11.0,10.452978056426332,1
2614,38.0,142002.0,33,19500.0,12.0,10.0,0
2615,34.0,59907.0,33,14420.0,5.0,14.0,0
2616,40.0,21411.0,28,12670.0,7.0,13.0,0
2617,49.0,275392.0,14,46250.0,15.0,14.0,0
2618,39.0,54818.0,48,10880.0,11.0,10.0,0
2619,46.0,44763.0,39,19070.0,1.0,12.0,0
2620,51.0,142545.0,28,43560.0,11.0,11.0,0
2621,47.0,61880.0,30,17570.0,11.0,12.0,0
2622,53.0,57836.0,73,16080.0,1.0,15.0,1
2623,50.0,57872.477795193314,47,7580.0,1.0,10.452978056426332,0
2624,43.0,55613.0,23,12790.0,6.0,11.0,0
2625,64.0,23433.0,7,19420.0,11.0,17.0,0
2626,30.0,38898.0,14,4500.0,17.0,13.0,0
2627,52.0,68564.0,44,10950.0,11.0,12.0,0
2628,44.0,58069.0,14,5900.0,1.0,16.0,0
2629,48.0,57872.477795193314,41,7970.0,1.0,10.452978056426332,0
2630,44.0,70103.0,47,12910.0,10.0,10.0,0
2631,50.0,53129.0,10,18600.0,13.0,12.0,0
2632,48.0,3798.0,43,13140.0,15.0,13.0,0
2633,52.0,137357.0,11,19960.0,18.0,11.0,1
2634,51.0,31380.0,28,14900.0,4.0,13.0,0
2635,48.0,40743.0,14,20040.0,1.0,12.0,0
2636,35.0,19681.0,58,21120.0,6.0,10.0,0
2637,37.0,41786.0,5,26320.0,8.0,9.0,0
2638,35.0,32601.0,20,5000.0,8.0,16.0,0
2639,39.0,104023.0,59,11030.0,1.0,6.0,0
2640,34.0,101095.0,32,17980.0,5.0,14.0,0
2641,39.0,22626.0,46,1500.0,7.0,16.0,0
2642,44.0,57872.477795193314,23,12450.0,8.0,10.452978056426332,0
2643,59.0,119537.0,26,48380.0,20.0,14.0,1
2644,43.0,87752.0,52,22370.0,16.0,14.0,0
2645,39.0,51524.0,41,20840.0,1.0,14.0,0
2646,40.0,56070.0,49,14000.0,6.0,14.0,0
2647,49.0,123574.0,53,31000.0,14.0,13.0,1
2648,44.0,139681.0,14,37510.0,8.0,10.0,0
2649,37.0,142513.0,42,29540.0,9.0,12.0,0
2650,33.0,6607.0,9,12580.0,1.0,14.0,1
2651,62.0,155164.0,29,7700.0,18.0,14.0,0
2652,53.0,72291.0,9,14310.0,18.0,10.0,1
2653,43.0,55086.0,32,20670.0,1.0,12.0,0
2654,52.0,37239.0,22,11900.0,12.0,14.0,0
2655,40.0,37076.0,42,9530.0,1.0,12.0,0
2656,48.0,47513.0,5,3470.0,1.0,11.0,0
2657,44.0,32713.0,84,32130.0,6.0,13.0,0
2658,42.0,97484.0,6,24510.0,16.0,14.0,0
2659,38.0,101267.0,33,15430.0,1.0,9.0,0
2660,35.0,48386.0,5,9840.0,12.0,13.0,1
2661,39.0,82598.0,39,5600.0,10.0,10.0,1
2662,49.0,63687.0,18,7870.0,16.0,13.0,0
2663,67.0,97259.0,17,27570.0,1.0,13.0,1
2664,51.0,38724.0,33,5370.0,9.0,12.0,1
2665,34.0,25989.0,48,9490.0,8.0,12.0,0
2666,35.0,44839.0,5,27030.0,1.0,10.0,0
2667,56.0,128950.0,37,7100.0,9.0,14.0,0
2668,46.0,34671.0,57,17420.0,7.0,12.0,0
2669,44.0,90671.0,8,14180.0,5.0,12.0,0
2670,45.0,77563.0,21,23750.0,4.0,14.0,0
2671,56.0,44022.0,41,14670.0,13.0,15.0,1
2672,47.0,189392.0,51,10850.0,11.0,12.0,0
2673,36.0,57872.477795193314,31,6410.0,1.0,10.452978056426332,1
